 FDIC Cert, Institution Name, Bank Holding Company, Total Assets, Cash and due from depository institutions, Interest-Bearing bank balances, Loan Loss Allowance, Net Income,  Percent Net Loans Charged-off:Construction & development,  Percent Net Loans Charged-off: Commercial real estate,  Percent Net Loans Charged-off: Multi-family residential,  Percent Net Loans Charged-off: 1-4 family residential,  Percent Net Loans Charged-off: Home equity loans,  All other 1-4 family - Percent of loans charged-off,  Percent Net Loans Charged-off: Commercial and industrial,  Percent Net Loans Charged-off: Loans to individuals,  Percent Net Loans Charged-off: Credit card loans,  Percent Net Loans Charged-off: Other loans to individuals,  Percent Net Loans Charged-off:Coml. RE not secured by RE, Net Loans, All real estate loans,  Farm loans,  Commercial and industrial loans,  Loans to individuals, All Other Loans and Leases,  Noncurrent loans to loans,  Percent Loans Noncurrent: Commercial real estate,  Percent Loans Noncurrent: Multifamily residential,  Percent Loans Noncurrent: 1-4 family residential,  Percent Loans Noncurrent: Home equity loans,  Percent of loans noncurrent - All other family,  Percent Loans noncurrent:Commercial and industrial loans,  Percent Loans Noncurrent: Loans to individuals,  Percent Loans Noncurrent: Credit card loans,  Percent Loans Noncurrent: Other loans to individuals,  Percent Loans Noncurrent:Commercial RE not secured by RE, Tier 1 leverage ratio, Tier 1 Risk-Based ratio, Total risk-based ratio, Yield on Earnings Assets, Efficiency Ratio, Non-Interest Income to Average Assets, Net charge-offs to loans and leases
35456,1st Colonial Community Bank,1ST COLONIAL BCORP INC,545384,9559,8743,5890,877,0,-0.287172003083568,0,0.50241757973745,0.548455861086414,0.491637151715212,2.72843765401676,-0.449943757030371,,-0.449943757030371,,408436,382910,0,24034,4390,2992,0.970491834931914,0.430825382891728,0,0.515046574639668,0.36913113869401,0.548317394064981,8.12182741116751,0,,0,,8.09472449150628,NA,13.5052043840904,4.55546350499765,64.7615442846329,0.397395991148574,0.40494007422279
11706,1st Community Bank,ILLINOIS HOLDING CO,63931,5047,2924,466,98,0,0,,0,,0,0,0,,0,,47896,33589,10924,2478,1304,67,3.10160870104628E-02,0,,0,,0,0,0,,0,,10.3052646633508,NA,13.744488165622,4.29317510432449,81.2043795620438,0.113795310684906,0
27552,1st Constitution Bank,1ST CONSTITUTION BCORP,1190919,15161,4691,8704,3554,0,0,0,0,0,0,0,0,,0,,866798,671353,46,200797,1016,2290,0.399656425684921,0.326146819799852,0,1.9341881356603,1.34790685618007,2.10832937674037,0.164345084836925,0,,0,,11.8303114959222,NA,13.3961860381027,5.06280064926825,59.8562239878925,0.604680190896523,-9.08220874775641E-04
34393,1st Equity Bank,FIRST EQUITY CORP,97958,16793,13478,1134,337,0,0,0,0,0,0,-2.88288288288288E-02,0,,0,,78666,65885,0,13860,75,0,5.03764767787118,0,0,0,0,0,28.968253968254,8,,8,,14.7885075818037,NA,18.5061458236335,4.83023702754644,60.0237247924081,0.121031185702183,-4.87460089205196E-03
57611,1st Equity Bank Northwest,NORTHWEST EQUITY CORP,39494,8822,6801,404,95,0,0,0,0,0,0,0,0,,0,,30029,27800,0,2546,91,0,0,0,0,0,0,0,0,0,,0,,22.057694688622,NA,34.6728200510281,4.88080680578018,73.0878186968839,0.412533149985267,0
31410,"1st Federal Savings Bank of SC, Inc.",FIRST CAROLINA BANCSHARES M H C,95697,7747,6567,874,-118,0,0,,0,0,0,-4.8048048048048,0,,0,,76125,74895,0,159,1868,91,6.49241037227481E-02,0,,8.05710878708284E-02,0.369685767097967,6.46137627314618E-02,0,0,,0,,9.2453686690733,NA,17.250794838227,4.71589154821667,110.611510791367,0.920036715080179,1.61059773308369E-02
1673,1st Financial Bank USA,,671829,80383,69935,25442,2063,0,0,,0,,0,0,5.26005896424619,5.26826768644067,0,0,476850,31502,5478,1318,461772,2222,3.20490869852596,0,,0,,0,0,3.45668425110228,3.4620748590726,0,0,23.8112904131699,NA,28.8605961443672,21.2742979640339,72.7437556660102,2.72504699314222,4.86308649307618
6646,1st National Bank,,188762,7088,4741,1214,59,0,0,0,0,0,0,0,1.31416837782341,,1.31416837782341,,139737,134362,0,5279,1260,50,0.937914594433526,0,0,1.72778468127859,0.346932219723739,2.08551788418968,0.284144724379617,0,,0,,8.0799765749739,NA,12.453995845037,4.39175462515688,95.5868544600939,1.76065246428775,1.17695088804622E-02
57633,1st Security Bank of Washington,FS BCORP INC,1625690,84981,75866,11845,5367,0,0,0,0,0,0,4.11704266249721,0.145794993657203,0,0.146926957855731,,1329519,904237,430,111706,284327,41965,0.222393357692829,0,0,0.574149816617701,0.221056211436622,0.619099306373754,0.385834243460512,0.162488965170385,0.239578342117873,0.161918934240363,,11.0134918349468,NA,14.7307355065579,5.87789579936846,63.8961635653572,1.00740091057808,0.369172207132398
9087,1st Source Bank,1ST SOURCE CORP,6375094,73311,8692,101852,23280,0,-4.83537439019507E-03,0,7.26642530023961E-03,-1.77326580146073E-02,1.94584602412309E-02,0.449451543046925,0.369957131951377,,0.369957131951377,0,4833545,1462642,46045,3056072,135815,234823,0.307898229868843,0.289450793365128,0,0.594353366743839,0.185852149420511,0.785799879357402,0.254542432246361,0.161248757501012,,0.161248757501012,0,11.0278698684336,NA,13.2546065926131,4.76365731358673,57.0986224551993,1.61914332360387,0.289097970374818
57626,1st State Bank,1ST STATE FINANCIAL LTD,285518,63183,57794,2961,721,0,-1.09121165414047E-02,0,-0.129820077486359,0,-0.204081632653061,0,1.6304347826087,80,0,,197994,106308,0,93571,680,414,1.4564145432471,1.66322657966576,12.0138288677615,2.91460917740576,4.56933973040896E-02,4.46920458062519,0.867790234153744,0.147058823529412,0,0.149925037481259,,9.49406424581006,NA,11.9471112889741,4.95586257065164,67.653685226907,0.391064595993698,-1.40134879821829E-02
22543,1st State Bank of Mason City,FIRSTATE BCORP INC,27328,2139,1503,113,83,,0,,0,,0,0,0.590405904059041,,0.590405904059041,,9175,5487,1513,333,1955,0,4.53273040482343,0,,10.143867349427,,10.143867349427,0,0.255754475703325,,0.255754475703325,,13.8328318778895,NA,33.2619496316601,3.53433931952493,62.4434389140271,0.250820700084836,0.126823081800888
8426,1st Summit Bank,1ST SUMMIT BCORP JOHNSTOWN INC,1080677,8161,138,5696,2805,0,0.227578751730547,0,2.58036607046297E-02,0,2.75033620837841E-02,-0.117187059844276,0.276797453463428,1.66716284608514,9.39592060447089E-02,,542728,409698,595,90328,28817,18986,0.482655755400931,0.92187559955489,0,0.501176078380531,5.59040934219517E-02,0.52941315497152,0.28230449030201,0.270673560745393,0.810726535703149,0.203045685279188,,9.72662807606578,NA,18.9049602577764,3.96848646922374,62.6527464705185,0.478896293698118,5.61737023920943E-02
57869,"1st Trust Bank, Inc.",,258446,29259,20989,1768,257,0,7.02018302620033E-02,0,0,0,0,-0.128816697864461,0.437956204379562,,0.437956204379562,,207671,150752,626,49909,5335,2859,1.09460478704614,2.46288382203997,0,0.193911592994162,0,0.200478561727996,0.388707447554549,0.168697282099344,,0.168697282099344,,9.09803792087299,NA,12.0441463587347,4.24587846990685,80.6349206349206,0.260658084085505,7.70182388816952E-03
31249,1st United Bank,J&B FINANCIAL HOLDINGS INC,144881,10473,9485,614,466,0,0,0,0,0,0,0,0,,0,,74270,51457,6348,14210,2816,53,0.604935633780247,0.679703816214164,0,1.86610365729074,0,2.51537684751675,0,0,,0,,10.7092686562885,NA,16.2247856651161,4.10625494617073,62.6809314033984,0.857756534997789,0
9751,21st Century Bank,DOLPHIN FAMILY MANAGEMENT CO,502843,20162,18717,2174,67,0,0,0,0,0,0,4.16005824081537E-02,0,,0,,399234,322494,7,77083,747,1077,0.502730389030612,0.429770214100855,0,0,0,0,1.31027593632837,0,,0,,11.5162705747822,NA,16.2695091531153,4.40175268393053,95.7259158751696,-0.742881225713692,8.04381870238122E-03
16910,22nd State Bank,FEB BANCSHARES INC,146700,4783,817,1079,4,0,-1.48022055286238E-02,0,-1.11745889846489E-02,0,-1.19118522930316E-02,0,0.793257312840853,,0.793257312840853,,97056,76690,6757,10334,2935,1419,2.80022418097519,8.16906607604282,0,0.862273554307412,0.657606313020605,0.875371752426912,0.687052448229146,0.10221465076661,,0.10221465076661,,10.0571364787465,NA,16.1250039024695,4.70117041742763,95.7022256331543,0.505673281177141,3.21599959800005E-02
91005,5Star Bank,LITTLE LONDON BCORP,221562,5070,40,2286,656,0,0,0,0,0,0,0,0,,0,,174641,158913,2369,16039,310,3,6.75546348109033E-03,0,0,0,0,0,7.48176320219465E-02,0,,0,,16.877465900124,NA,21.2145653834443,5.60845942630134,61.8583739228175,0.31368909512761,0
35029,AB&T,COMMUNITY CAPITAL BANCSHARES,191719,28341,19286,1848,470,0,0,0,0.563770574042665,2.56131973084437,0,-1.09174775168197E-02,-9.28074245939675E-02,,-9.28074245939675E-02,,155076,109302,6009,37306,4299,8,2.54900461369835E-02,1.67553302894483E-02,0,7.66430350641885E-02,0,9.78832741955218E-02,0,0,,0,,8.41200014611415,NA,11.6057356930629,4.69505230166724,68.2321899736148,0.454353311566559,0.144916021800963
32257,Abacus Federal Savings Bank,,348956,55379,52413,2872,425,,0,0,0,0,0,0,0,0,0,,281295,284930,0,18,120,0,8.03317103287637E-02,0,0,0.111819682217252,0,0.114831288266649,0,0,0,,,11.873133620894,NA,23.2577260817611,4.38433176358924,82.8500155908949,0.48558774413708,0
30332,Abbeville Building & Loan (A State-Chartered Savings Bank),,54313,7697,7321,513,111,0,,,0,0,0,,0,,0,,36440,36929,0,0,24,0,1.58038589559711,,,2.49053682037164,0,2.71270614692654,,20.8333333333333,,20.8333333333333,,27.1495160897808,NA,43.0210819983318,4.69374980106734,82.3250296559905,2.57347565433543,0
30619,"Abbeville First Bank, SSB",,76911,5336,4404,621,125,0,0,0,0.126282557221784,0,0.13068207131083,0,-1.27897681854516,,-1.27897681854516,,45508,43079,0,2385,657,8,0.190769364174381,0,0,0.248110322543419,0,0.255967617120067,0,0.30441400304414,,0.30441400304414,,10.7226229508197,NA,22.0823886072402,4.32954521524887,81.1046511627907,0.393907392890231,9.50919582459856E-02
19795,AbbyBank,ABBY BCORP INC,503344,15044,9010,4706,905,0,0,0,6.45417821599599E-02,0.657007098023113,0,0.449324608947176,0.316143054732266,,0.316143054732266,0,390188,343590,29079,17535,2484,2207,1.1592984446459,1.67130453675617E-03,0,1.99500389604437,1.94483734087694,2.0004061738424,4.56230396350157E-02,1.20772946859903,,1.20772946859903,0,8.89892541948944,NA,11.8060860858961,4.65158596991619,69.9472356044965,0.291079078790084,-3.02171479796689E-03
26549,Abington Bank,,319472,21797,20455,1485,358,0,0,0,0,0,0,0,0,,0,,238254,232450,0,6644,645,0,0.448404306349822,0,0,0.82924496281897,0,0.877336162572431,0,0,,0,,10.1275960148094,NA,15.4477797529682,4.40366472160113,84.6049046321526,0.275254262968832,0
19600,"Academy Bank, National Association",DICKINSON FINANCIAL CORP II,1594587,214558,165917,15604,4526,-0.774913922913676,3.29661153879103E-02,0,0,0,0,-4.26656806153813E-03,8.73852689069256,1.11440013930002,10.8616593124182,0,1157145,799653,1221,299433,12505,59937,0.335877498083563,0.255770747970376,0,0.457739485705099,0.449036214953271,0.459034560684912,0.387064885967813,0.183926429428229,0.111152278621712,0.203956761166633,0,14.827076447072,NA,19.7090936345699,4.74324152265269,69.5545801252069,4.07230433932031,0.420689302245147
4061,ACB Bank,ALFALFA COUNTY BANCSHARES INC,132386,1876,252,1945,574,0,0,,0,,0,-4.81463649494463E-02,0.313356835095966,,0.313356835095966,,101201,56568,34968,8838,2567,206,5.08109785064035,6.98687517453225,,3.88089903880899,,3.88089903880899,0.746775288526816,2.02571094663031,,2.02571094663031,,9.02846000974915,NA,11.7221053363704,5.54052239443669,40.5933917734322,0.471559092248747,3.87722758841291E-03
58727,Access Bank,3MV BCORP INC,545728,20602,13462,6269,1394,0,0,0,0,0,0,-0.720513005259745,0,,0,0,446972,344253,5262,98952,1757,3016,7.81041432703573E-02,0,0,0,0,0,0.357749211739025,0,,0,0,11.2485840247375,NA,12.2215834798683,5.15336053184659,70.6100960049551,0.700792934227431,-0.156320134703293
58562,AccessBank Texas,ACCESS BCORP INC,386042,22024,19869,3652,615,0,0,0,0,0,0,-6.83429677933764E-02,0,0,0,,270295,213469,1716,51056,7677,28,1.59337390079103,0,0,3.22652868301906,0,3.24469016586196,6.00712942651207,0,0,0,,9.74846494867357,NA,14.0185206908687,4.68505798771601,76.7557146791518,0.338205916776814,-1.29902933641251E-02
7506,ACNB Bank,ACNB CORP,1657502,61353,43285,14020,5852,0,0,0,4.15999643428877E-02,0.184034966643662,4.67712081119983E-03,-5.6926131228964E-03,0.58606014093351,,0.58606014093351,,1287615,1112058,5408,69099,14267,100803,0.476631313693931,0.784180790960452,0,0.390266513899506,0.255088292884474,0.425788026481938,7.52543452148367E-02,0.049064274199201,,0.049064274199201,,9.77310712478029,NA,14.4164360315278,4.4681973864623,56.8860205140025,0.628538147507768,0.028873015556105
18489,Adams Bank & Trust,ADAGE LLC,788218,42545,35175,10863,2464,0,0,0,6.55275789197779E-03,0,7.57163476326811E-03,2.10059210439943E-02,0.325620714486991,,0.325620714486991,,688085,448565,149174,75714,16292,9203,0.273410897520273,0.152668026429889,0,0,0,0,0.297170932720501,0.110483672968328,,0.110483672968328,,11.1507443375626,NA,13.4998708213515,5.6365874484516,68.1576354679803,0.743591590733921,4.50158160790512E-02
90140,Adams Community Bank,,591561,16751,8804,3922,892,0,0,0,0,0,0,0,0.811587668376261,,0.811587668376261,0,496720,482863,0,8829,8844,106,0.495164209155444,0.132423047495733,0,0.563940250530456,0.261683497165095,0.586704399019633,0,0.384441429217549,,0.384441429217549,0,8.54703521682225,NA,14.8386882964092,4.28153665655636,80.672268907563,0.349690946965816,1.44764937932033E-02
14311,Adams County Bank,FIRST KENESAW CO,165430,4933,3769,1210,613,0,0,0,0,,0,-5.47982738543736E-02,0,,0,,100336,45939,45711,7624,1314,958,7.28733775825734E-02,0,0,1.09511889862328,,1.09511889862328,0,0,,0,,10.0550061804697,NA,14.4245925314628,4.3517679057117,46.8883205456095,0.120426067426555,-3.94102259683831E-03
9812,Adams State Bank,,49196,3534,2592,295,178,0,0,,0,,0,0,-0.197579649296122,,-0.197579649296122,0,34362,17098,11836,3628,2031,64,8.65625991863116E-03,0,,0,,0,0,0.147710487444609,,0.147710487444609,0,19.713203899138,NA,25.9596817795628,4.41488850698633,59.1928251121076,0.267095638449631,-1.15202396209841E-02
28380,Adirondack Bank,ADIRONDACK BCORP INC,860587,19096,0,3398,1338,0,-3.27548016492043E-03,0,-1.58001595816118E-03,0,-1.95666955275426E-03,-1.22863958881528E-02,1.20695775647852,,1.20695775647852,,501080,401881,0,92716,10727,0,2.27141398389944,5.41616196573802,0,1.06050049009767,0,1.30970611828192,2.04495448466284,0.018644541810385,,0.018644541810385,,7.68247977086169,NA,15.8344621420898,4.03199220988675,80.5469235550031,0.609263081796304,2.47133303504609E-02
27015,Admirals Bank,LAZARES&COMPANY LLC,252477,59413,58673,1974,-2262,0,0,0,-1.90962690664311E-02,0,-2.03009617580633E-02,0,1.56679878759618,,1.56679878759618,,183868,139487,0,3562,42793,0,0.482668072879112,0,0,3.27094552838351,9.30851063829787,2.95456657065874,0,0.364545603252868,,0.364545603252868,,7.76057502808076,NA,11.3050862944708,5.26469155654247,197.871311078858,0.30848600346235,0.357890055960503
8251,Adrian Bank,ADRIAN BANCSHARES INC,143296,11154,8326,1192,958,0,0,,0.145475705557172,,0.145475705557172,-0.117290587430359,0,,0,,92113,56508,19357,10271,6833,336,1.12855688333959,0.823805127476742,,0.450184501845019,,0.450184501845019,1.19754649011781,0.892726474462169,,0.892726474462169,,11.0177631762118,NA,16.7916263836,4.64258753847047,40.4599129894344,0.512174643157011,0
8822,Adrian State Bank,ADRIAN BUILDING CORP,48950,5337,4612,419,226,0,0,0,0,,0,0,0,,0,,40306,15753,20925,3313,696,38,0.329036218538981,0,0,0,,0,0.301841231512225,0.14367816091954,,0.14367816091954,,9.45138178096213,NA,12.1516299495693,5.06147281253961,54.5801526717557,0.177403259784899,-1.96901266321269E-02
18152,Advantage Bank,SPENCER BANCSHARES INC,58108,1406,0,367,33,0,0,0,0,,0,0,0,,0,,34945,29898,281,3977,1193,43,1.83939873417722,2.90263491616176,0,0,,0,4.7523258737742,0,,0,,13.840594888982,NA,19.3895199364278,5.52493475413852,94.9668874172185,0.97304291567824,0
57072,Advantage Bank,,307153,28398,24624,2151,1514,0,0,0,0,0,0,-2.7363761588584,0,,0,-197.321428571429,259700,229885,0,32895,354,3,0.277801001755733,0,5.19683149303889,0.452474946856969,0,0.528340691097991,0,0,,0,0,12.6340758407487,NA,16.5982788046044,5.92220060656002,48.9177489177489,0.126950199574134,-0.338600667625524
10375,Advantage Community Bank,ADVANTAGE CMTY BANCSHARES INC,144985,20692,18569,1159,436,0,0,0,-1.71375934534393E-02,-0.106553010122536,0,0,0,,0,,91200,68167,5821,14947,2837,587,0.020571898786258,0,0,0.08071367884452,0,9.56407933152119E-02,0,0,,0,,12.8085578905986,NA,19.5617687884196,3.98699576817596,57.6194086429113,0.319045027933339,-4.33620787780566E-03
34885,"Affiliated Bank, National Association",SBH MANAGER LLC,798646,59646,51926,2213,1316,0,0,0,0,0,0,0,8.66738894907909E-02,,8.66738894907909E-02,0,671817,592875,0,74565,4406,3167,6.51839297909818E-03,0,0,1.96415418610361E-02,0,2.01817272806499E-02,0,0,,0,,10.4754839090514,NA,11.5193870936283,6.25704143619822,77.9429489754922,0.789507293267128,6.06282909794197E-04
57264,AFFINITY BANK,ABB FINANCIAL GROUP INC,318408,15006,10308,2946,577,0,0,0,0,,0,0,-8.2051282051282,,-8.2051282051282,,247861,117072,0,133455,605,0,4.93764235541468E-02,0,0,0,,0,9.29152148664344E-02,0,,0,,9.70234164012895,NA,11.6185720493222,4.64851364306915,66.3473053892216,0.153458944771316,-2.28633952958564E-02
35267,AIG Federal Savings Bank,,36210,3850,0,0,750,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,97.2693636669419,NA,498.433093074271,2.69772292716843,37.1932032724984,15.6880347874877,
3304,AIMBank,AIM BANCSHARES INC,1420158,65167,35285,11346,5122,0,0.276489732438582,0,0,,0,0.208004831079948,0.342967382372906,,0.342967382372906,,986390,665510,65118,248032,13724,5380,8.61928133234044E-02,0.161722420496706,0,8.54186373147591E-02,,8.54186373147591E-02,7.41839762611276E-02,0,,0,,9.90519649109004,NA,13.7860854715953,5.15604261095958,52.4118857730898,0.572801025370548,0.167406821827989
35314,Alamerica Bank,ALAMERICA BANCCORP INC,21993,5344,4831,167,-185,0,14.9448061137843,0,0,0,0,0,104.14201183432,,104.14201183432,,12872,10503,0,2119,149,289,8.88973966309342,1.21806298276886,0,22.7134146341463,0,51.5868436237738,0,3.35570469798658,,3.35570469798658,,19.1859430604982,NA,26.6682540627418,5.17116000969593,195.360824742268,0.226717823508894,4.9502825667072
13947,Alamosa State Bank,ALAMOSA BCORP LTD,257492,59861,56444,2188,1385,0,0,0,0,0,0,0,0.045034902049088,0,4.61627236006924E-02,,129602,90294,17458,14967,8810,366,0,0,0,0,0,0,0,0,0,0,,10.1763694066914,NA,19.2102994506865,4.2282949586031,43.2368107893693,0.176489527890513,2.98824127060019E-03
17230,Albany Bank and Trust Company National Association,ALBANK CORP,599616,106947,100399,5015,1282,0,0,0,0,0,0,-0.238014280856851,-0.941176470588235,,-0.941176470588235,0,422452,391228,0,36084,407,29,0.760260714252317,0.962819269317814,0,0.84243828863628,0,1.13030602171767,0,0,,0,0,15.8365810599247,NA,21.4550263416223,4.14634083532836,63.7894736842105,0.101294503773553,-2.05986964302225E-02
17622,Alden State Bank,,195369,8699,996,2579,618,-6.97471665213601E-02,-0.252565114443567,0,-0.681026290782388,0,-0.803231606229715,-0.205373951737121,0.721515181881952,0,0.788349939778824,,143676,129153,0,11871,4876,355,0.145636046630884,0.170524854374793,0,0.127097606990368,0,0.149347770284461,0.185325583354393,0.287120590648072,0.492610837438424,0.268456375838926,,13.1020066889632,NA,16.2263362197671,4.97910451209686,58.0176211453745,0.557641198615295,-0.350539673628394
9831,Alden State Bank,,341114,9868,2694,3606,1128,0,0,0,0.206570808527429,,0.206570808527429,-0.114944888031364,1.05726872246696,,1.05726872246696,,264841,238165,35,25676,4502,69,3.77057668739081,6.33672393651879,0,4.08202979675704,,4.08202979675704,1.69029443838604,0,,0,,12.5308159104916,NA,18.6964304864669,4.76606390657403,54.4396318354088,0.42435651890957,0.167800453514739
3931,"Alerus Financial, National Association",ALERUS FINANCIAL CORP,2211046,44847,10450,22638,7534,1.32002310040426E-02,0,0,3.09149928622737E-02,0.170666358117319,-6.13505754012951E-03,1.42378727839295,-6.24612870148189E-02,,-6.24612870148189E-02,,1747268,1152732,31817,474465,95933,14958,0.467086952640423,0.400205789174406,0,0.163049749655692,2.18591976217193E-02,0.199607953377016,1.18933957193892,2.39750659314313E-02,,2.39750659314313E-02,,9.86943369679916,NA,12.3650976803406,4.65810233287297,70.8394403730846,4.55855988089871,0.399286922671129
13080,Algonquin State Bank,FIRST ALGONQUIN CO,146723,10886,8525,630,126,0,0,0,-1.90912562046583E-02,0,-2.24580315535343E-02,0,0,,0,,83970,42329,0,3097,20008,19166,1.18203309692671E-02,0,0,4.78835472131776E-02,0,5.62619556655789E-02,0,0,,0,,10.0226577855427,NA,14.9239478889571,3.63578729317405,91.1181601903251,0.43526163304724,-4.84364120727757E-03
20093,All America Bank,,432360,6373,1497,3362,1850,0,0,0,7.29465544910762E-02,0,7.70594128072744E-02,8.62589493659967E-02,0.290842990229493,,0.290842990229493,,366155,272926,62428,22233,10924,1006,1.49546570252519,0.436790215899164,0,1.94160619372376,0,2.0396976148286,7.19650969279899E-02,0.576711827169535,,0.576711827169535,,9.52637595949698,NA,11.8073757023429,6.05988943676136,56.1741079768354,0.540159429709228,6.17647656392856E-02
58629,Allegiance Bank,ALLEGIANCE BANCSHARES INC,4766025,258382,88868,27123,13125,0,1.94922213063269E-02,0,0,0,0,9.34185853262004E-02,-0.201534409710294,,-0.201534409710294,0,3779113,3027627,6072,663866,44001,66848,0.857810926592821,1.07085307854226,0,0.444656450860677,0.102265173595132,0.478160076051969,1.61960395622008,0.390900206813482,,0.390900206813482,39.9110426824053,10.3143203956435,NA,13.3448284805029,5.45324810933406,61.5028060694242,0.278983231388034,2.23566519423273E-02
197,Alliance Bank,ALLIANCE BCORP,296253,8061,2992,3958,1117,0,0,0,-1.95050591247105E-02,-9.08471496706791E-02,0,-0.758134147625566,-0.271646859083192,,-0.271646859083192,,170539,97766,43017,24052,1347,8314,0.829240617317203,1.53703288609946,0,0.586216757220475,0.339827820570911,0.651859005311444,2.19940129718942,0,,0,,12.7673325701399,NA,18.2400833832383,4.19801635383488,64.2175572519084,0.572845459949943,-0.107317574394483
11569,Alliance Bank,ALLIANCE BANCSHARES INC,976585,41539,15263,5795,1805,0,0,0,0,,0,-0.016473446862838,1.47731269785438,,1.4421385860007,,516248,390102,12433,51692,13281,54535,0.428125652484565,1.26922290620812,0,0,,0,0,0,,0,,8.87816520269476,NA,14.9124940659016,3.90318671134241,77.5813215459594,1.06412935372489,3.10254324693729E-02
