 FDIC Cert, Institution Name, Bank Holding Company, Total Assets, Cash and due from depository institutions, Interest-Bearing bank balances, Loan Loss Allowance, Net Income,  Percent Net Loans Charged-off:Construction & development,  Percent Net Loans Charged-off: Commercial real estate,  Percent Net Loans Charged-off: Multi-family residential,  Percent Net Loans Charged-off: 1-4 family residential,  Percent Net Loans Charged-off: Home equity loans,  All other 1-4 family - Percent of loans charged-off,  Percent Net Loans Charged-off: Commercial and industrial,  Percent Net Loans Charged-off: Loans to individuals,  Percent Net Loans Charged-off: Credit card loans,  Percent Net Loans Charged-off: Other loans to individuals,  Percent Net Loans Charged-off:Coml. RE not secured by RE, Net Loans, All real estate loans,  Farm loans,  Commercial and industrial loans,  Loans to individuals, All Other Loans and Leases,  Noncurrent loans to loans,  Percent Loans Noncurrent: Commercial real estate,  Percent Loans Noncurrent: Multifamily residential,  Percent Loans Noncurrent: 1-4 family residential,  Percent Loans Noncurrent: Home equity loans,  Percent of loans noncurrent - All other family,  Percent Loans noncurrent:Commercial and industrial loans,  Percent Loans Noncurrent: Loans to individuals,  Percent Loans Noncurrent: Credit card loans,  Percent Loans Noncurrent: Other loans to individuals,  Percent Loans Noncurrent:Commercial RE not secured by RE, Tier 1 leverage ratio, Tier 1 Risk-Based ratio, Total risk-based ratio, Yield on Earnings Assets, Efficiency Ratio, Non-Interest Income to Average Assets, Net charge-offs to loans and leases
8426,1st Summit Bank,1ST SUMMIT BCORP JOHNSTOWN INC,1057573,11912,164,5718,11308,0,0.131369503097252,0,3.00729635117419E-02,6.81148292175464E-02,2.74009542491051E-02,1.23995327856046E-02,0.495687862233438,0.9772565742715,0.431846733668342,,528215,398239,632,87166,28987,18909,0.523286629595848,0.982450877456127,0,0.568668025453923,0,0.607599566119051,0.238625152008811,0.262186497395384,0.712047849615494,0.200188412623646,,9.6562932631742,NA,18.7845123906018,3.86555375278749,60.5963601873259,0.499091816530575,7.47373736434973E-02
57869,"1st Trust Bank, Inc.",,257172,31389,21715,1730,1467,0,0,0,0,0,0,0.630530320284097,0.494371767569212,,0.494371767569212,,204317,147337,632,49457,5625,3038,0.86515599980591,1.87075262796203,0,0.201894370583561,0,0.207845044885685,0.365974482884122,0.16,,0.16,,9.13888061610997,NA,12.1078103279617,4.2819639964765,73.8020707921984,0.322305553702455,0.160999803827931
31249,1st United Bank,J&B FINANCIAL HOLDINGS INC,142380,7802,6901,584,1742,0,0,0,0,0,0,0,0,,0,,70574,49506,5736,12841,3009,66,0.708282975912758,0.883275868748305,0,1.8615944961554,0,2.47311827956989,0,0,,0,,10.6568091717561,NA,17.8429206086136,3.86418933864189,62.5395820139329,0.971290677941687,0
9751,21st Century Bank,DOLPHIN FAMILY MANAGEMENT CO,488971,10391,8877,2152,3792,0,5.56060128635243E-02,0,0,0,0,0.381342559582949,0,,0,,392082,315486,7,76761,874,1106,0.568697778476742,0.46021377672209,0,0,0,0,1.58804601294928,0,,0,,12.0353025483713,NA,16.5057821480507,4.17354521367998,62.0591220502411,0.279230898208125,9.82546503002226E-02
16910,22nd State Bank,FEB BANCSHARES INC,142815,5738,815,1035,392,-0.148684145313971,-3.39507337130786E-02,0,1.26458221365117E-02,0,1.34171457705802E-02,1.30467557067476,0.472143531633617,,0.472143531633617,,99835,76932,7538,11385,3116,1899,2.86705660751462,9.15937082653213,0,0.55839372698111,0.744186046511628,0.545719906085412,0.641194554238033,9.62772785622593E-02,,9.62772785622593E-02,,10.4468848537567,NA,14.5323348448642,4.87793952250907,89.0087409336061,0.476771293103196,0.173726400450661
91005,5Star Bank,LITTLE LONDON BCORP,209438,4811,88,2165,2471,0,0,0,0,0,0,0.843380649759458,0,,0,,172562,153211,2018,19876,357,2,7.97884466329276E-03,0,0,0,0,0,7.04367075870396E-02,0,,0,,17.1746433727847,NA,21.5896295228005,5.14061281822781,59.3400963213444,0.354195941388061,0.088445856809895
27831,A J Smith Federal Savings Bank,AJS BCORP INC,181531,28230,24490,650,790,,-1.51434643995749,2.5567473185333,-1.0691207978207E-03,0,-1.11043991187549E-03,0,0,,0,0,91844,92428,0,8,58,0,1.17737366748113,0,19.3884189980481,0.877261082214114,0,0.910377847088747,0,0,,0,0,14.8100732661634,NA,34.3222198537986,2.97456925826424,82.0796460176991,0.267421956828333,-1.71741111387244E-02
35029,AB&T,COMMUNITY CAPITAL BANCSHARES,193884,29510,21872,1905,1658,0,-0.198102928621628,0,0.101053482555643,0.212666842201203,6.39549756971092E-02,-0.014937679999044,-0.020703933747412,,-0.020703933747412,,155836,111369,6043,35971,4321,37,2.21882706461858E-02,0,0,8.33928996902549E-02,0,0.107355376970738,0,0,,0,,8.46496137151593,NA,11.1067869492542,4.43906815236105,69.8369950389794,0.547933389877553,-3.42823604913622E-02
32257,Abacus Federal Savings Bank,,339694,43033,39833,2905,1756,,0,0,0,0,0,0,0,0,0,,283891,287517,0,19,139,0,9.76796732423742E-02,0,0,0.135189216097766,0,0.138963443082681,21.0526315789474,0,0,0,,11.8365044208163,NA,22.63341479432,4.18679424703696,79.9940169022511,0.877215044667422,0
30332,Abbeville Building & Loan (A State-Chartered Savings Bank),,55111,6650,6425,513,433,0,,,0.231946806865625,0,0.248406061107891,,0,,0,,38080,38568,0,0,25,0,1.57541523074133,,,2.71068169618894,0,2.94546515018956,,8,,8,,26.4299621615664,NA,41.3577154308617,4.39435944429623,83.5994194484761,2.45499458581484,0.134693572123419
30619,"Abbeville First Bank, SSB",,77440,5797,4906,627,-494,0,1.3883145270869,0,6.80762226773244E-02,0,7.07709909708011E-02,0,-0.285714285714286,,-0.285714285714286,,45786,43611,0,2198,594,10,0.36412212095749,0,0,0.476829512034948,0,0.494946800628316,0,0.336700336700337,,0.336700336700337,,10.549802470108,NA,21.782658664283,4.24269027102893,108.189655172414,0.358447057240242,0.260009282976053
19795,AbbyBank,ABBY BCORP INC,508065,18172,7327,4613,4365,0,-1.80869112258223E-03,0,6.41155919441783E-02,0,7.14108630743859E-02,0.290832319010739,0,,0,0,394744,342066,28630,18074,2577,8011,0.775997415845972,1.76189721091671E-03,0,2.0391129452952,1.93857293004788,2.05019305019305,0.160451477260153,1.20294916569655,,1.20294916569655,0,8.90321651694651,NA,11.5756149611696,4.57256120548822,63.9613144052938,0.283791570038981,2.80410814947207E-02
26549,Abington Bank,,314124,15678,14189,1519,1450,0,0,0,0,0,0,0,-0.196270853778214,,-0.196270853778214,,242424,234300,0,8909,734,0,0.634574470265595,1.60823415889353E-03,0,1.15602185008332,0,1.2213800726354,0,0,,0,,10.2005515734068,NA,15.1532704227536,4.28343638432292,81.7700520603547,0.262402370882598,-8.30114564110993E-04
19600,"Academy Bank, National Association",DICKINSON FINANCIAL CORP II,1462159,182774,142038,14396,18683,-0.110794857590403,-3.77169194328884E-03,0,-1.89480784753618E-03,-1.24465834128532E-02,0,4.54243654598219E-02,10.7456014671328,1.43485747082456,13.4435923496258,0,1079611,763177,1293,263080,13861,52596,0.442867367393445,0.479980827395522,0,0.461600281279823,0.208823752752677,0.500138927479855,0.567888094876083,0.24529254743525,6.57030223390276E-02,0.29583063696034,0,16.1120801223495,NA,20.2131449342839,4.65390725470913,68.3396479125194,4.60174201052045,0.659405194507212
4061,ACB Bank,ALFALFA COUNTY BANCSHARES INC,132268,3174,251,1641,1276,0,0.565319657981607,,0,,0,0.083672005737509,-0.195480491046993,,-0.195480491046993,,101546,57267,35453,7778,2539,153,1.84998546370772,5.66607645036975,,1.76664257608608,,1.76664257608608,2.57135510413988E-02,1.41788105553367,,1.41788105553367,,8.62612375992436,NA,11.3540494938133,5.44422290561319,48.8661551577153,0.497299701776809,1.94265729257433
58727,Access Bank,3MV BCORP INC,533050,18380,10305,5920,5472,0,0,0,0,0,0,0.389453940449844,0,,0,0,436437,330469,8460,95354,5157,2917,0.158017167129717,0,0,0,0,0,0.733057868573946,0,,0,0,10.4726597004094,NA,12.3146707177293,4.94743390229133,66.0870945972768,0.727504859617442,9.37316491005745E-02
35189,Access National Bank,ACCESS NATIONAL CORP,3031323,87307,68716,18181,36736,0,0.106593023821088,0,-1.57302896483942E-02,0,-1.83003895434817E-02,4.62244486655926E-02,0.545572939582197,,0.545572939582197,,2177810,1611985,0,563197,18920,1889,0.323043218300986,0.213081350976742,0,0.395207036746472,0.197430413257751,0.42757007058455,0.433418501874122,0.502114164904862,,0.502114164904862,,8.94795615389353,NA,11.3436140893088,4.39966571732471,57.0055957646428,0.821317609074135,5.93518238631512E-02
58562,AccessBank Texas,ACCESS BCORP INC,380355,19958,15979,3593,2561,0,-1.77023471448909E-02,0,0,0,0,9.76940375987955E-02,0.113096584483149,0.792644261255549,0,,276720,219978,1568,54295,4419,53,1.11375498103905,0,0,0,0,0,5.74822727691316,0,0,0,,9.65835261306373,NA,13.7002609541028,4.62493960463434,69.8895790200138,0.454054435775297,2.71486865691677E-02
7506,ACNB Bank,ACNB CORP,1633945,40906,20800,13964,21669,-0.356019494659708,7.76476069242842E-03,0,0.121444824946497,0.13821028882215,0.117219055581604,1.26564046617246,1.03633739997376,,1.03633739997376,,1288909,1114293,6850,71434,14399,95897,0.519006841035158,0.715016007320189,0,0.544560393426892,0.419524659532633,0.576537162083876,5.59957443234314E-03,0,,0,,9.4395578162587,NA,14.0670798895768,4.35979288887073,57.2563854432421,0.657792676198719,0.129346666184787
18489,Adams Bank & Trust,ADAGE LLC,780385,27803,15735,10539,9952,0,4.86146736995895E-02,0,-8.5356277100618E-04,6.95565077068611E-03,-1.94591901863412E-03,0.359258706939794,0.14236717789426,,0.14236717789426,,694464,453285,149921,76624,15647,9526,0.241984785880344,0.15208755376295,0,5.37718913642342E-02,0,6.19472400121988E-02,0.212727082898309,3.19550073496517E-02,,3.19550073496517E-02,,10.990786060242,NA,13.4038810672582,5.54978833384826,65.713145621867,0.807887694810474,0.151010950459457
90140,Adams Community Bank,,579759,10425,2746,3855,2458,0,0,0,4.46260816119752E-02,-3.17817483775417E-03,4.87705952437373E-02,-2.35802223987291,0.351657326950564,,0.351657326950564,0,490219,476688,0,8378,8899,109,0.47057728194562,0.135783470625509,0,0.536319469131414,0.252402679351519,0.558756364324493,0,0.191032700303405,,0.191032700303405,0,8.46036199015932,NA,14.7562796404351,4.11538523670065,82.334317145157,0.369749056152581,3.65899382835359E-03
14311,Adams County Bank,FIRST KENESAW CO,166724,6027,3794,1209,1655,0,0,0,0,0,0,-0.039351487486227,0,,0,,100238,43824,48135,6975,1342,1171,0.619042455666506,0,0,1.07378432274889,,1.07378432274889,3.72759856630824,0,,0,,9.63799532551874,NA,14.3110716662969,4.13052723000292,55.034148490857,0.164837610889389,-3.03473558348861E-03
9812,Adams State Bank,,49645,3418,2579,294,665,0,0,,0,,0,0,-0.203977562468129,,-0.203977562468129,0,34492,16856,12828,3020,2018,64,8.62415914448341E-03,0,,0,,0,0,0.148662041625372,,0.148662041625372,0,19.7419223735013,NA,26.1283838462944,4.29041351373317,62.7053669222344,0.297520926978715,-0.01188537742016
28380,Adirondack Bank,ADIRONDACK BCORP INC,821445,17396,0,3428,5353,0,0.114432561621934,0,3.91955734020507E-02,0,4.97986333983541E-02,-0.104674897215066,0.563131356886663,,0.563131356886663,,495601,385453,0,102622,11809,0,2.19230861559882,5.41669157394044,0,1.15698810510002,0.708324852432322,1.26548633363358,1.62830582136384,0.220171055974257,,0.220171055974257,,7.60732117167761,NA,15.7412920688616,3.8445805081123,78.6786302165704,0.616881665649643,4.36930593067232E-02
27015,Admirals Bank,LAZARES&COMPANY LLC,240252,44333,42162,2009,-6689,-8.30696202531646,0.234188627411961,0,0.542299349240781,0.674399784192069,0.533517449158925,0,1.25836068464439,,1.25836068464439,,185448,140713,0,3757,42987,0,2.49070453490667,5.34864950563547,0,4.3141535422839,8.17378497790869,4.02102790671663,0,0.297764440412218,,0.297764440412218,,8.94896403723164,NA,12.4934097976135,5.70942928381301,151.944368194711,0.313447309545444,0.429408719446807
8251,Adrian Bank,ADRIAN BANCSHARES INC,142544,15353,12318,1192,2193,0,0,,6.98939010581937E-03,,6.98939010581937E-03,1.57113877729605,1.09245630174793,,1.09245630174793,,94988,57471,21418,10191,6948,152,1.05115408608858,0.813521284802581,,0.444571920263875,,0.444571920263875,0.608379943087038,0.561312607944732,,0.561312607944732,,10.855031292052,NA,16.2926693890497,4.49583002937884,55.7010539763654,0.549428072882798,0.284095709626726
8822,Adrian State Bank,ADRIAN BUILDING CORP,50259,6412,4617,405,763,0,0,0,0,,0,0,0,,0,,40129,16479,19974,3353,709,19,0.032071840923669,0,0,0,,0,0.357888458097226,0.141043723554302,,0.141043723554302,,9.35016362786349,NA,12.0893719806763,4.92460484104891,61.563981042654,0.264991698306951,-2.80371926104156E-02
18152,Advantage Bank,SPENCER BANCSHARES INC,57817,1072,0,362,224,0.101922946252633,0.235626767200754,0,6.10195140405902E-02,,6.10195140405902E-02,0.119810699095429,0.627254194762428,,0.627254194762428,,35058,29917,279,4004,1265,30,1.51570643752641,2.79549463970688,0,0,,0,1.8981018981019,0,,0,,13.8780029172451,NA,19.4420903954802,5.37420235328833,92.6739926739927,0.795879039932808,0.130378096479791
57072,Advantage Bank,,310412,32059,29506,2151,6206,0,0,0,0,0,0,0,0,,0,0,258147,229590,0,31716,314,5,0.116196846631629,0,0,0.451554446474459,0,0.530485464000279,0,0,,0,0,11.9562540184184,NA,15.9429057719377,5.84574292127213,48.9592006661116,0.295972630320449,0
10375,Advantage Community Bank,ADVANTAGE CMTY BANCSHARES INC,150898,24632,20325,1158,1608,0,0,0,0.056041246357319,0.366760976632086,0,0,0,,0,,90976,68341,5959,14378,2780,676,2.06221373217271E-02,0,0,8.21053541333564E-02,0,9.84099031439374E-02,0,0,,0,,12.5696772733817,NA,18.843171755061,3.92691420453035,62.4725676664228,0.491752837880902,1.44625708665972E-02
34885,"Affiliated Bank, National Association",SBH MANAGER LLC,751688,46954,43091,1699,3413,0,0,0,0,0,0,0.171991708659447,0,,0,0,643787,576768,0,63644,4824,957,0.111885904233094,0,0,0.327741034718791,0,0.334664895365146,0,0,,0,0,10.9124000383464,NA,12.1452887367592,3.24855590410247,70.9060054680871,0.619149027149183,1.26696665804471E-02
57264,AFFINITY BANK,ABB FINANCIAL GROUP INC,286314,7853,5370,2849,2679,0,-1.67888146201475E-02,0,0,,0,0,0,,0,,236210,109707,0,128886,760,0,0.134947128300042,0,0,0,,0,0.250609065375603,0,,0,,10.1049887112671,NA,12.1004087821492,4.42804061210273,68.0227655986509,0.112225236408018,-6.67688675465913E-03
35267,AIG Federal Savings Bank,,35080,4029,0,0,2823,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,97.5903614457831,NA,534.760006931208,2.18103707396465,36.9334456613311,15.8503490039463,
3304,AIMBank,AIM BANCSHARES INC,1401066,93380,68335,11351,15692,0,0,0,5.00521167665832E-03,0,5.00573156263922E-03,1.27513551856928E-02,0.765913990695563,,0.765913990695563,,969327,655680,76818,228880,14267,5055,0.156418884470276,0.240240600062307,0,8.71283886510888E-02,,8.71283886510888E-02,0.254718629849703,0,,0,,9.67077647609436,NA,13.5806240495124,4.95047746533118,65.3293580221083,0.684939766874526,3.84332537997227E-02
35314,Alamerica Bank,ALAMERICA BANCCORP INC,23879,5357,3629,339,-1447,0,1.44970414201183,0,0,0,0,-0.979611828812833,0,,0,,14580,12161,0,2309,189,286,8.99966543994647,4.67567567567568,0,20.4959053685168,0,51.3390313390313,0,26.4550264550265,,26.4550264550265,,17.5668814684632,NA,25.0013197487198,5.24843949070105,873.79679144385,-2.68151271577283,0.25042861821194
13947,Alamosa State Bank,ALAMOSA BCORP LTD,245654,44325,39299,2143,4959,0,0,0,0,0,0,0,0.528213490113221,3.00902708124373,0.470079443425939,,133783,91814,19610,15291,8954,368,0,0,0,0,0,0,0,0,0,0,,9.96019799979796,NA,18.3436875970712,4.08526253231864,47.1459426103055,0.214952730754606,0.037290147790749
17230,Albany Bank and Trust Company National Association,ALBANK CORP,600844,103696,92121,4934,7118,0,9.66761865000634E-02,0,0,0,0,-0.369471655532588,-0.525762355415352,,-0.525762355415352,0,422022,391693,0,34500,443,645,0.39014138236898,0.914908413456938,0,0.855799603320356,0,1.13719556835375,0,0,,0,0,15.9286642833929,NA,21.1694746427152,3.98560902765793,51.579644343549,0.148787033025348,1.38055570128088E-03
17622,Alden State Bank,,187673,7942,1764,2331,1180,-6.71681891456206E-02,8.82676527424445E-02,0,6.24933719150999E-02,0,7.31207955542556E-02,3.43029637760703E-02,0.709029587613061,-1.42517814726841,0.896318839371326,,143535,128864,0,11501,5103,398,0.428475450070613,0.652997648609385,0,0.177623398922418,0,0.210275460853718,0.756455960351274,0.235155790711346,0,0.257345056830367,,12.7611165324664,NA,16.4670528287095,4.89578668457979,76.2611924000874,0.62807667477675,9.17625951009731E-02
9831,Alden State Bank,,331905,5145,1192,3447,4570,4.50768560395474E-02,0.336287635929348,0,-6.21761400306155E-04,,-6.21761400306155E-04,2.13395966039426,1.00836022293928,,1.00836022293928,,257306,230599,31,23043,6848,232,3.65556676241501,6.87011099774294,0,3.84210309545243,,3.84210309545243,1.78796163693963,0.481892523364486,,0.481892523364486,,12.3062768956819,NA,18.6405283572702,4.50079359567008,53.2673404402603,0.482608845530697,0.271327478842965
3931,"Alerus Financial, National Association",ALERUS FINANCIAL CORP,2176480,40651,5742,22174,30322,0.155884645362432,0.144216822072565,0,-7.66272780719142E-03,-2.65471764283429E-02,-1.91400910047527E-03,0.481489339267044,0.105387782192604,,0.105387782192604,,1726192,1132149,34480,470620,96186,14932,0.398257573071085,0.415069456414971,0,0.282926186305208,2.15330065101456E-02,0.353895382600663,0.760486167183715,2.18326991454058E-02,,2.18326991454058E-02,,9.63010570156082,NA,12.618408478798,4.47733808972013,71.2444032731203,4.7719363364563,0.17653923084211
